strain,phage,interaction
NILS45,LF31_P1,1
TW10509,LF31_P1,0
NILS31,LF31_P1,0
370D,LF31_P1,0
M863,LF31_P1,0
B49,LF31_P1,0
ECOR54,536_P6,0
ECOR52,536_P6,1
ECOR51,536_P6,1
ECOR55,536_P6,0
ECOR57,536_P6,0
NILS59,536_P6,1
NILS71,536_P6,0
ECOR56,536_P6,0
NILS74,536_P6,0
NILS79,536_P6,0
NILS72,536_P6,0
NILS29,536_P6,0
NILS65,536_P6,0
536,536_P6,1
NILS81,536_P6,1
NILS82,536_P6,0
NILS78,536_P6,0
NILS57,536_P6,1
AL505,536_P6,0
NILS67,536_P6,1
ECOR61,536_P6,1
ECOR62,536_P6,1
NILS68,536_P6,1
NILS21,536_P6,0
NILS66,536_P6,1
ECOR59,536_P6,1
ECOR60,536_P6,0
NILS75,536_P6,1
NILS70,536_P6,0
ECOR53,536_P6,1
NILS54,536_P6,0
T145,536_P6,1
NILS62,536_P6,1
MT1B1,536_P6,1
NILS61,536_P6,1
LF82,536_P6,0
NILS26,536_P6,0
NILS80,536_P6,0
ED1A,536_P6,0
NILS20,536_P6,0
381A,536_P6,0
ECOR65,536_P6,0
NILS77,536_P6,0
ECOR64,536_P6,0
NILS28,536_P6,0
NILS58,536_P6,0
ECOR63,536_P6,1
NILS64,536_P6,1
NILS25,536_P6,0
NILS55,536_P6,1
NILS27,536_P6,1
NILS73,536_P6,0
NILS19,536_P6,0
LM33,536_P6,0
NILS44,536_P6,0
NILS53,536_P6,0
NILS76,536_P6,0
NILS63,536_P6,1
NILS69,536_P6,0
ECOR66,536_P6,0
DEC2A,536_P6,0
DEC1A,536_P6,0
NILS60,536_P6,0
ROAR434,536_P6,1
921A,536_P6,0
916A,536_P6,1
ECOR38,536_P6,0
ECOR39,536_P6,0
ECOR41,536_P6,0
ECOR40,536_P6,0
IAI39,536_P6,1
ECOR35,536_P6,0
ECOR36,536_P6,1
NILS36,536_P6,0
NILS01,536_P6,1
NILS39,536_P6,0
NILS50,536_P6,1
NILS46,536_P6,0
NILS18,536_P6,1
ECOR47,536_P6,1
ECOR44,536_P6,0
NILS38,536_P6,0
NILS51,536_P6,1
ECOR49,536_P6,0
ECOR50,536_P6,0
NILS56,536_P6,0
ECOR46,536_P6,0
NILS42,536_P6,0
NILS52,536_P6,0
ECOR48,536_P6,1
NILS23,536_P6,0
H14,536_P6,0
ROAR400,536_P6,0
NILS49,536_P6,0
NILS24,536_P6,0
H4,536_P6,1
H48,536_P6,1
ECOR34,536_P6,1
ECOR32,536_P6,1
ECOR33,536_P6,1
ECOR30,536_P6,1
ECOR29,536_P6,1
ECOR67,536_P6,0
NILS02,536_P6,0
ECOR26,536_P6,0
ECOR27,536_P6,1
ECOR28,536_P6,0
ECOR45,536_P6,1
55989,536_P6,0
NILS33,536_P6,0
ECOR69,536_P6,0
ECOR58,536_P6,0
ECOR72,536_P6,0
NILS47,536_P6,0
ECOR70,536_P6,0
ECOR71,536_P6,0
NILS15,536_P6,0
NILS48,536_P6,0
NILS34,536_P6,0
NILS40,536_P6,0
ECOR11,536_P6,0
NILS09,536_P6,0
NILS30,536_P6,0
NILS32,536_P6,0
NILS06,536_P6,0
NILS22,536_P6,0
NILS16,536_P6,0
NILS35,536_P6,0
ECOR10,536_P6,1
ECOR12,536_P6,0
ECOR25,536_P6,0
NILS13,536_P6,0
NILS10,536_P6,0
NILS07,536_P6,1
NILS14,536_P6,0
ECOR13,536_P6,1
NILS11,536_P6,0
ECOR14,536_P6,1
NILS08,536_P6,0
ECOR21,536_P6,0
ECOR20,536_P6,0
ECOR18,536_P6,0
ECOR19,536_P6,0
NILS17,536_P6,0
NILS12,536_P6,0
ECOR23,536_P6,0
NILS41,536_P6,0
BL21,536_P6,1
ECOR17,536_P6,0
NILS03,536_P6,0
ECOR22,536_P6,0
ECOR16,536_P6,0
NILS04,536_P6,0
ECOR15,536_P6,0
NILS43,536_P6,0
NILS37,536_P6,0
ECOR24,536_P6,1
ROAR274,536_P6,0
ECOR42,536_P6,0
ROAR036,536_P6,0
NILS05,536_P6,1
ROAR387,536_P6,0
B6A1,536_P6,0
ECOR31,536_P6,0
LMR3158,536_P6,0
ROAR131,536_P6,1
ROAR059,536_P6,0
EDL933,536_P6,0
ECOR37,536_P6,0
ROAR029,536_P6,1
ROAR012,536_P6,1
NILS45,536_P6,1
TW10509,536_P6,1
NILS31,536_P6,0
370D,536_P6,0
M863,536_P6,1
B49,536_P6,0
ECOR54,536_P7,1
ECOR52,536_P7,1
ECOR51,536_P7,1
ECOR55,536_P7,1
ECOR57,536_P7,1
NILS59,536_P7,1
NILS71,536_P7,1
ECOR56,536_P7,0
NILS74,536_P7,0
NILS79,536_P7,1
NILS72,536_P7,1
NILS29,536_P7,0
NILS65,536_P7,0
536,536_P7,1
NILS81,536_P7,1
NILS82,536_P7,1
NILS78,536_P7,0
NILS57,536_P7,1
AL505,536_P7,1
NILS67,536_P7,1
ECOR61,536_P7,1
ECOR62,536_P7,1
NILS68,536_P7,1
NILS21,536_P7,1
NILS66,536_P7,1
ECOR59,536_P7,1
ECOR60,536_P7,0
NILS75,536_P7,1
NILS70,536_P7,0
ECOR53,536_P7,1
NILS54,536_P7,1
T145,536_P7,1
NILS62,536_P7,1
MT1B1,536_P7,1
NILS61,536_P7,1
LF82,536_P7,0
NILS26,536_P7,1
NILS80,536_P7,1
ED1A,536_P7,0
NILS20,536_P7,0
381A,536_P7,0
ECOR65,536_P7,1
NILS77,536_P7,1
ECOR64,536_P7,0
NILS28,536_P7,1
NILS58,536_P7,1
ECOR63,536_P7,1
NILS64,536_P7,1
NILS25,536_P7,1
NILS55,536_P7,1
NILS27,536_P7,1
NILS73,536_P7,1
NILS19,536_P7,1
LM33,536_P7,0
NILS44,536_P7,0
NILS53,536_P7,0
NILS76,536_P7,1
NILS63,536_P7,1
NILS69,536_P7,1
ECOR66,536_P7,1
DEC2A,536_P7,0
DEC1A,536_P7,0
NILS60,536_P7,0
ROAR434,536_P7,1
921A,536_P7,1
916A,536_P7,1
ECOR38,536_P7,0
ECOR39,536_P7,1
ECOR41,536_P7,0
ECOR40,536_P7,0
IAI39,536_P7,1
ECOR35,536_P7,0
ECOR36,536_P7,1
NILS36,536_P7,0
NILS01,536_P7,1
NILS39,536_P7,0
NILS50,536_P7,1
NILS46,536_P7,0
NILS18,536_P7,1
ECOR47,536_P7,1
ECOR44,536_P7,1
NILS38,536_P7,1
NILS51,536_P7,1
ECOR49,536_P7,1
ECOR50,536_P7,1
NILS56,536_P7,0
ECOR46,536_P7,1
NILS42,536_P7,1
NILS52,536_P7,1
ECOR48,536_P7,1
NILS23,536_P7,1
H14,536_P7,0
ROAR400,536_P7,0
NILS49,536_P7,0
NILS24,536_P7,0
H4,536_P7,1
H48,536_P7,1
ECOR34,536_P7,1
ECOR32,536_P7,1
ECOR33,536_P7,1
ECOR30,536_P7,1
ECOR29,536_P7,1
ECOR67,536_P7,1
NILS02,536_P7,1
ECOR26,536_P7,1
ECOR27,536_P7,1
ECOR28,536_P7,1
ECOR45,536_P7,1
55989,536_P7,0
NILS33,536_P7,1
ECOR69,536_P7,0
ECOR58,536_P7,1
ECOR72,536_P7,1
NILS47,536_P7,1
ECOR70,536_P7,0
ECOR71,536_P7,1
NILS15,536_P7,0
NILS48,536_P7,1
NILS34,536_P7,0
NILS40,536_P7,1
ECOR11,536_P7,0
NILS09,536_P7,0
NILS30,536_P7,1
NILS32,536_P7,0
NILS06,536_P7,0
NILS22,536_P7,0
NILS16,536_P7,0
NILS35,536_P7,1
ECOR10,536_P7,1
ECOR12,536_P7,0
ECOR25,536_P7,0
NILS13,536_P7,0
NILS10,536_P7,1
NILS07,536_P7,1
NILS14,536_P7,1
ECOR13,536_P7,1
NILS11,536_P7,1
ECOR14,536_P7,1
NILS08,536_P7,1
ECOR21,536_P7,0
ECOR20,536_P7,0
ECOR18,536_P7,0
ECOR19,536_P7,0
NILS17,536_P7,0
NILS12,536_P7,0
ECOR23,536_P7,0
NILS41,536_P7,0
BL21,536_P7,1
ECOR17,536_P7,0
NILS03,536_P7,0
ECOR22,536_P7,0
ECOR16,536_P7,0
NILS04,536_P7,0
ECOR15,536_P7,1
NILS43,536_P7,0
NILS37,536_P7,0
ECOR24,536_P7,1
ROAR274,536_P7,1
ECOR42,536_P7,1
ROAR036,536_P7,1
NILS05,536_P7,1
ROAR387,536_P7,1
B6A1,536_P7,0
ECOR31,536_P7,1
LMR3158,536_P7,1
ROAR131,536_P7,1
ROAR059,536_P7,1
EDL933,536_P7,0
ECOR37,536_P7,0
ROAR029,536_P7,1
ROAR012,536_P7,1
NILS45,536_P7,1
TW10509,536_P7,1
NILS31,536_P7,0
370D,536_P7,1
M863,536_P7,1
B49,536_P7,1
ECOR54,536_P9,1
ECOR52,536_P9,1
ECOR51,536_P9,1
ECOR55,536_P9,1
ECOR57,536_P9,1
NILS59,536_P9,1
NILS71,536_P9,1
ECOR56,536_P9,0
NILS74,536_P9,0
NILS79,536_P9,1
NILS72,536_P9,1
NILS29,536_P9,0
NILS65,536_P9,1
536,536_P9,1
NILS81,536_P9,1
NILS82,536_P9,1
NILS78,536_P9,0
NILS57,536_P9,1
AL505,536_P9,1
NILS67,536_P9,1
ECOR61,536_P9,1
ECOR62,536_P9,1
NILS68,536_P9,1
NILS21,536_P9,1
NILS66,536_P9,1
ECOR59,536_P9,1
ECOR60,536_P9,0
NILS75,536_P9,1
NILS70,536_P9,0
ECOR53,536_P9,1
NILS54,536_P9,1
T145,536_P9,1
NILS62,536_P9,1
MT1B1,536_P9,1
NILS61,536_P9,1
LF82,536_P9,0
NILS26,536_P9,1
NILS80,536_P9,1
ED1A,536_P9,0
NILS20,536_P9,0
381A,536_P9,0
ECOR65,536_P9,1
NILS77,536_P9,1
ECOR64,536_P9,0
NILS28,536_P9,1
NILS58,536_P9,1
ECOR63,536_P9,1
NILS64,536_P9,1
NILS25,536_P9,1
NILS55,536_P9,1
NILS27,536_P9,1
NILS73,536_P9,1
NILS19,536_P9,1
LM33,536_P9,0
NILS44,536_P9,0
NILS53,536_P9,0
NILS76,536_P9,1
NILS63,536_P9,1
NILS69,536_P9,1
ECOR66,536_P9,1
DEC2A,536_P9,0
DEC1A,536_P9,0
NILS60,536_P9,0
ROAR434,536_P9,1
921A,536_P9,1
916A,536_P9,1
ECOR38,536_P9,0
ECOR39,536_P9,1
ECOR41,536_P9,0
ECOR40,536_P9,0
IAI39,536_P9,1
ECOR35,536_P9,0
ECOR36,536_P9,1
NILS36,536_P9,0
NILS01,536_P9,0
NILS39,536_P9,0
NILS50,536_P9,1
NILS46,536_P9,0
NILS18,536_P9,1
ECOR47,536_P9,1
ECOR44,536_P9,1
NILS38,536_P9,1
NILS51,536_P9,1
ECOR49,536_P9,1
ECOR50,536_P9,1
NILS56,536_P9,0
ECOR46,536_P9,1
NILS42,536_P9,1
NILS52,536_P9,1
ECOR48,536_P9,1
NILS23,536_P9,1
H14,536_P9,0
ROAR400,536_P9,0
NILS49,536_P9,0
NILS24,536_P9,0
H4,536_P9,1
H48,536_P9,1
ECOR34,536_P9,1
ECOR32,536_P9,1
ECOR33,536_P9,1
ECOR30,536_P9,0
ECOR29,536_P9,1
ECOR67,536_P9,1
NILS02,536_P9,1
ECOR26,536_P9,1
ECOR27,536_P9,1
ECOR28,536_P9,1
ECOR45,536_P9,1
55989,536_P9,0
NILS33,536_P9,0
ECOR69,536_P9,0
ECOR58,536_P9,1
ECOR72,536_P9,0
NILS47,536_P9,1
ECOR70,536_P9,0
ECOR71,536_P9,1
NILS15,536_P9,0
NILS48,536_P9,1
NILS34,536_P9,0
NILS40,536_P9,1
ECOR11,536_P9,1
NILS09,536_P9,0
NILS30,536_P9,1
NILS32,536_P9,0
NILS06,536_P9,0
NILS22,536_P9,0
NILS16,536_P9,0
NILS35,536_P9,1
ECOR10,536_P9,1
ECOR12,536_P9,0
ECOR25,536_P9,0
NILS13,536_P9,0
NILS10,536_P9,1
NILS07,536_P9,1
NILS14,536_P9,1
ECOR13,536_P9,1
NILS11,536_P9,1
ECOR14,536_P9,1
NILS08,536_P9,0
ECOR21,536_P9,0
ECOR20,536_P9,0
ECOR18,536_P9,1
ECOR19,536_P9,0
NILS17,536_P9,0
NILS12,536_P9,0
ECOR23,536_P9,0
NILS41,536_P9,0
BL21,536_P9,1
ECOR17,536_P9,1
NILS03,536_P9,0
ECOR22,536_P9,0
ECOR16,536_P9,0
NILS04,536_P9,0
ECOR15,536_P9,1
NILS43,536_P9,0
NILS37,536_P9,0
ECOR24,536_P9,1
ROAR274,536_P9,1
ECOR42,536_P9,1
ROAR036,536_P9,1
NILS05,536_P9,1
ROAR387,536_P9,1
B6A1,536_P9,0
ECOR31,536_P9,1
LMR3158,536_P9,1
ROAR131,536_P9,1
ROAR059,536_P9,1
EDL933,536_P9,0
ECOR37,536_P9,0
ROAR029,536_P9,1
ROAR012,536_P9,1
NILS45,536_P9,1
TW10509,536_P9,1
NILS31,536_P9,1
370D,536_P9,0
M863,536_P9,1
B49,536_P9,1
ECOR54,536_P1,1
ECOR52,536_P1,1
ECOR51,536_P1,1
ECOR55,536_P1,1
ECOR57,536_P1,1
NILS59,536_P1,1
NILS71,536_P1,1
ECOR56,536_P1,0
NILS74,536_P1,1
NILS79,536_P1,1
NILS72,536_P1,0
NILS29,536_P1,0
NILS65,536_P1,0
536,536_P1,1
NILS81,536_P1,1
NILS82,536_P1,1
NILS78,536_P1,0
NILS57,536_P1,1
AL505,536_P1,1
NILS67,536_P1,1
ECOR61,536_P1,1
ECOR62,536_P1,1
NILS68,536_P1,1
NILS21,536_P1,0
NILS66,536_P1,1
ECOR59,536_P1,1
ECOR60,536_P1,1
NILS75,536_P1,0
NILS70,536_P1,0
ECOR53,536_P1,1
NILS54,536_P1,1
T145,536_P1,1
NILS62,536_P1,1
MT1B1,536_P1,1
NILS61,536_P1,1
LF82,536_P1,0
NILS26,536_P1,0
NILS80,536_P1,1
ED1A,536_P1,0
NILS20,536_P1,0
381A,536_P1,1
ECOR65,536_P1,1
NILS77,536_P1,0
ECOR64,536_P1,0
NILS28,536_P1,0
NILS58,536_P1,1
ECOR63,536_P1,1
NILS64,536_P1,0
NILS25,536_P1,0
NILS55,536_P1,0
NILS27,536_P1,0
NILS73,536_P1,0
NILS19,536_P1,0
LM33,536_P1,0
NILS44,536_P1,0
NILS53,536_P1,0
NILS76,536_P1,0
NILS63,536_P1,1
NILS69,536_P1,0
ECOR66,536_P1,1
DEC2A,536_P1,0
DEC1A,536_P1,0
NILS60,536_P1,0
ROAR434,536_P1,1
921A,536_P1,0
916A,536_P1,0
ECOR38,536_P1,0
ECOR39,536_P1,1
ECOR41,536_P1,0
ECOR40,536_P1,0
IAI39,536_P1,0
ECOR35,536_P1,0
ECOR36,536_P1,0
NILS36,536_P1,0
NILS01,536_P1,1
NILS39,536_P1,0
NILS50,536_P1,1
NILS46,536_P1,0
NILS18,536_P1,1
ECOR47,536_P1,1
ECOR44,536_P1,0
NILS38,536_P1,1
NILS51,536_P1,1
ECOR49,536_P1,0
ECOR50,536_P1,0
NILS56,536_P1,0
ECOR46,536_P1,0
NILS42,536_P1,1
NILS52,536_P1,1
ECOR48,536_P1,1
NILS23,536_P1,0
H14,536_P1,0
ROAR400,536_P1,0
NILS49,536_P1,0
NILS24,536_P1,0
H4,536_P1,1
H48,536_P1,1
ECOR34,536_P1,1
ECOR32,536_P1,1
ECOR33,536_P1,1
ECOR30,536_P1,1
ECOR29,536_P1,1
ECOR67,536_P1,0
NILS02,536_P1,1
ECOR26,536_P1,0
ECOR27,536_P1,0
ECOR28,536_P1,1
ECOR45,536_P1,1
55989,536_P1,1
NILS33,536_P1,0
ECOR69,536_P1,0
ECOR58,536_P1,0
ECOR72,536_P1,1
NILS47,536_P1,1
ECOR70,536_P1,0
ECOR71,536_P1,1
NILS15,536_P1,1
NILS48,536_P1,0
NILS34,536_P1,0
NILS40,536_P1,1
ECOR11,536_P1,0
NILS09,536_P1,0
NILS30,536_P1,0
NILS32,536_P1,0
NILS06,536_P1,0
NILS22,536_P1,0
NILS16,536_P1,0
NILS35,536_P1,0
ECOR10,536_P1,0
ECOR12,536_P1,1
ECOR25,536_P1,1
NILS13,536_P1,1
NILS10,536_P1,1
NILS07,536_P1,1
NILS14,536_P1,0
ECOR13,536_P1,0
NILS11,536_P1,0
ECOR14,536_P1,0
NILS08,536_P1,0
ECOR21,536_P1,0
ECOR20,536_P1,0
ECOR18,536_P1,1
ECOR19,536_P1,1
NILS17,536_P1,0
NILS12,536_P1,0
ECOR23,536_P1,0
NILS41,536_P1,0
BL21,536_P1,0
ECOR17,536_P1,0
NILS03,536_P1,0
ECOR22,536_P1,0
ECOR16,536_P1,1
NILS04,536_P1,0
ECOR15,536_P1,0
NILS43,536_P1,0
NILS37,536_P1,1
ECOR24,536_P1,1
ROAR274,536_P1,1
ECOR42,536_P1,1
ROAR036,536_P1,0
NILS05,536_P1,1
ROAR387,536_P1,1
B6A1,536_P1,0
ECOR31,536_P1,0
LMR3158,536_P1,0
ROAR131,536_P1,1
ROAR059,536_P1,1
EDL933,536_P1,0
ECOR37,536_P1,1
ROAR029,536_P1,0
ROAR012,536_P1,1
NILS45,536_P1,1
TW10509,536_P1,1
NILS31,536_P1,0
370D,536_P1,0
M863,536_P1,1
B49,536_P1,0
ECOR54,DIJ07_P1,1
ECOR52,DIJ07_P1,1
ECOR51,DIJ07_P1,1
ECOR55,DIJ07_P1,1
ECOR57,DIJ07_P1,1
NILS59,DIJ07_P1,1
NILS71,DIJ07_P1,1
ECOR56,DIJ07_P1,1
NILS74,DIJ07_P1,1
NILS79,DIJ07_P1,1
NILS72,DIJ07_P1,1
NILS29,DIJ07_P1,1
NILS65,DIJ07_P1,1
536,DIJ07_P1,1
NILS81,DIJ07_P1,1
NILS82,DIJ07_P1,1
NILS78,DIJ07_P1,0
NILS57,DIJ07_P1,1
AL505,DIJ07_P1,1
NILS67,DIJ07_P1,1
ECOR61,DIJ07_P1,1
ECOR62,DIJ07_P1,1
NILS68,DIJ07_P1,1
NILS21,DIJ07_P1,1
NILS66,DIJ07_P1,1
ECOR59,DIJ07_P1,1
ECOR60,DIJ07_P1,1
NILS75,DIJ07_P1,1
NILS70,DIJ07_P1,1
ECOR53,DIJ07_P1,1
NILS54,DIJ07_P1,1
T145,DIJ07_P1,1
NILS62,DIJ07_P1,1
MT1B1,DIJ07_P1,1
NILS61,DIJ07_P1,1
LF82,DIJ07_P1,1
NILS26,DIJ07_P1,1
NILS80,DIJ07_P1,1
ED1A,DIJ07_P1,1
NILS20,DIJ07_P1,0
381A,DIJ07_P1,1
ECOR65,DIJ07_P1,1
NILS77,DIJ07_P1,0
ECOR64,DIJ07_P1,0
NILS28,DIJ07_P1,0
NILS58,DIJ07_P1,1
ECOR63,DIJ07_P1,1
NILS64,DIJ07_P1,0
NILS25,DIJ07_P1,0
NILS55,DIJ07_P1,0
NILS27,DIJ07_P1,1
NILS73,DIJ07_P1,0
NILS19,DIJ07_P1,0
LM33,DIJ07_P1,0
NILS44,DIJ07_P1,0
NILS53,DIJ07_P1,0
NILS76,DIJ07_P1,0
NILS63,DIJ07_P1,1
NILS69,DIJ07_P1,1
ECOR66,DIJ07_P1,1
DEC2A,DIJ07_P1,0
DEC1A,DIJ07_P1,0
NILS60,DIJ07_P1,0
ROAR434,DIJ07_P1,1
921A,DIJ07_P1,0
916A,DIJ07_P1,0
ECOR38,DIJ07_P1,0
ECOR39,DIJ07_P1,1
ECOR41,DIJ07_P1,0
ECOR40,DIJ07_P1,0
IAI39,DIJ07_P1,0
ECOR35,DIJ07_P1,0
ECOR36,DIJ07_P1,0
NILS36,DIJ07_P1,0
NILS01,DIJ07_P1,0
NILS39,DIJ07_P1,0
NILS50,DIJ07_P1,1
NILS46,DIJ07_P1,0
NILS18,DIJ07_P1,1
ECOR47,DIJ07_P1,1
ECOR44,DIJ07_P1,1
NILS38,DIJ07_P1,1
NILS51,DIJ07_P1,1
ECOR49,DIJ07_P1,1
ECOR50,DIJ07_P1,0
NILS56,DIJ07_P1,0
ECOR46,DIJ07_P1,0
NILS42,DIJ07_P1,1
NILS52,DIJ07_P1,1
ECOR48,DIJ07_P1,1
NILS23,DIJ07_P1,1
H14,DIJ07_P1,0
ROAR400,DIJ07_P1,0
NILS49,DIJ07_P1,0
NILS24,DIJ07_P1,0
H4,DIJ07_P1,1
H48,DIJ07_P1,1
ECOR34,DIJ07_P1,1
ECOR32,DIJ07_P1,1
ECOR33,DIJ07_P1,1
ECOR30,DIJ07_P1,0
ECOR29,DIJ07_P1,1
ECOR67,DIJ07_P1,1
NILS02,DIJ07_P1,1
ECOR26,DIJ07_P1,0
ECOR27,DIJ07_P1,1
ECOR28,DIJ07_P1,1
ECOR45,DIJ07_P1,1
55989,DIJ07_P1,0
NILS33,DIJ07_P1,0
ECOR69,DIJ07_P1,0
ECOR58,DIJ07_P1,1
ECOR72,DIJ07_P1,0
NILS47,DIJ07_P1,1
ECOR70,DIJ07_P1,1
ECOR71,DIJ07_P1,1
NILS15,DIJ07_P1,1
NILS48,DIJ07_P1,1
NILS34,DIJ07_P1,1
NILS40,DIJ07_P1,1
ECOR11,DIJ07_P1,1
NILS09,DIJ07_P1,0
NILS30,DIJ07_P1,1
NILS32,DIJ07_P1,0
NILS06,DIJ07_P1,0
NILS22,DIJ07_P1,0
NILS16,DIJ07_P1,0
NILS35,DIJ07_P1,0
ECOR10,DIJ07_P1,0
ECOR12,DIJ07_P1,0
ECOR25,DIJ07_P1,0
NILS13,DIJ07_P1,0
NILS10,DIJ07_P1,1
NILS07,DIJ07_P1,1
NILS14,DIJ07_P1,0
ECOR13,DIJ07_P1,0
NILS11,DIJ07_P1,0
ECOR14,DIJ07_P1,0
NILS08,DIJ07_P1,0
ECOR21,DIJ07_P1,0
ECOR20,DIJ07_P1,0
ECOR18,DIJ07_P1,1
ECOR19,DIJ07_P1,0
NILS17,DIJ07_P1,0
NILS12,DIJ07_P1,0
ECOR23,DIJ07_P1,0
NILS41,DIJ07_P1,0
BL21,DIJ07_P1,0
ECOR17,DIJ07_P1,0
NILS03,DIJ07_P1,0
ECOR22,DIJ07_P1,1
ECOR16,DIJ07_P1,1
NILS04,DIJ07_P1,0
ECOR15,DIJ07_P1,1
NILS43,DIJ07_P1,0
NILS37,DIJ07_P1,0
ECOR24,DIJ07_P1,1
ROAR274,DIJ07_P1,1
ECOR42,DIJ07_P1,1
ROAR036,DIJ07_P1,1
NILS05,DIJ07_P1,1
ROAR387,DIJ07_P1,1
B6A1,DIJ07_P1,1
ECOR31,DIJ07_P1,1
LMR3158,DIJ07_P1,1
ROAR131,DIJ07_P1,1
ROAR059,DIJ07_P1,1
EDL933,DIJ07_P1,1
ECOR37,DIJ07_P1,1
ROAR029,DIJ07_P1,1
ROAR012,DIJ07_P1,1
NILS45,DIJ07_P1,1
TW10509,DIJ07_P1,1
NILS31,DIJ07_P1,0
370D,DIJ07_P1,1
M863,DIJ07_P1,1
B49,DIJ07_P1,1
ECOR54,DIJ07_P2,1
ECOR52,DIJ07_P2,1
ECOR51,DIJ07_P2,1
ECOR55,DIJ07_P2,1
ECOR57,DIJ07_P2,1
NILS59,DIJ07_P2,1
NILS71,DIJ07_P2,1
ECOR56,DIJ07_P2,1
NILS74,DIJ07_P2,1
NILS79,DIJ07_P2,1
NILS72,DIJ07_P2,1
NILS29,DIJ07_P2,1
NILS65,DIJ07_P2,1
536,DIJ07_P2,1
NILS81,DIJ07_P2,1
NILS82,DIJ07_P2,1
NILS78,DIJ07_P2,0
NILS57,DIJ07_P2,1
AL505,DIJ07_P2,1
NILS67,DIJ07_P2,1
ECOR61,DIJ07_P2,1
ECOR62,DIJ07_P2,1
NILS68,DIJ07_P2,1
NILS21,DIJ07_P2,1
NILS66,DIJ07_P2,1
ECOR59,DIJ07_P2,1
ECOR60,DIJ07_P2,1
NILS75,DIJ07_P2,1
NILS70,DIJ07_P2,1
ECOR53,DIJ07_P2,1
NILS54,DIJ07_P2,1
T145,DIJ07_P2,1
NILS62,DIJ07_P2,1
MT1B1,DIJ07_P2,1
NILS61,DIJ07_P2,1
LF82,DIJ07_P2,1
NILS26,DIJ07_P2,1
NILS80,DIJ07_P2,1
ED1A,DIJ07_P2,1
NILS20,DIJ07_P2,0
381A,DIJ07_P2,1
ECOR65,DIJ07_P2,1
NILS77,DIJ07_P2,0
ECOR64,DIJ07_P2,1
NILS28,DIJ07_P2,0
NILS58,DIJ07_P2,1
ECOR63,DIJ07_P2,1
NILS64,DIJ07_P2,0
NILS25,DIJ07_P2,0
NILS55,DIJ07_P2,0
NILS27,DIJ07_P2,1
NILS73,DIJ07_P2,0
NILS19,DIJ07_P2,0
LM33,DIJ07_P2,0
NILS44,DIJ07_P2,0
NILS53,DIJ07_P2,0
NILS76,DIJ07_P2,0
NILS63,DIJ07_P2,1
NILS69,DIJ07_P2,1
ECOR66,DIJ07_P2,1
DEC2A,DIJ07_P2,0
DEC1A,DIJ07_P2,1
NILS60,DIJ07_P2,0
ROAR434,DIJ07_P2,1
921A,DIJ07_P2,0
916A,DIJ07_P2,0
ECOR38,DIJ07_P2,0
ECOR39,DIJ07_P2,1
ECOR41,DIJ07_P2,0
ECOR40,DIJ07_P2,0
IAI39,DIJ07_P2,0
ECOR35,DIJ07_P2,0
ECOR36,DIJ07_P2,0
NILS36,DIJ07_P2,0
NILS01,DIJ07_P2,1
NILS39,DIJ07_P2,1
NILS50,DIJ07_P2,1
NILS46,DIJ07_P2,0
NILS18,DIJ07_P2,1
ECOR47,DIJ07_P2,1
ECOR44,DIJ07_P2,1
NILS38,DIJ07_P2,1
NILS51,DIJ07_P2,1
ECOR49,DIJ07_P2,1
ECOR50,DIJ07_P2,0
NILS56,DIJ07_P2,0
ECOR46,DIJ07_P2,0
NILS42,DIJ07_P2,1
NILS52,DIJ07_P2,1
ECOR48,DIJ07_P2,1
NILS23,DIJ07_P2,1
H14,DIJ07_P2,0
ROAR400,DIJ07_P2,0
NILS49,DIJ07_P2,0
NILS24,DIJ07_P2,0
H4,DIJ07_P2,1
H48,DIJ07_P2,1
ECOR34,DIJ07_P2,1
ECOR32,DIJ07_P2,1
ECOR33,DIJ07_P2,1
ECOR30,DIJ07_P2,1
ECOR29,DIJ07_P2,1
ECOR67,DIJ07_P2,1
NILS02,DIJ07_P2,1
ECOR26,DIJ07_P2,0
ECOR27,DIJ07_P2,1
ECOR28,DIJ07_P2,1
ECOR45,DIJ07_P2,1
55989,DIJ07_P2,0
NILS33,DIJ07_P2,0
ECOR69,DIJ07_P2,0
ECOR58,DIJ07_P2,1
ECOR72,DIJ07_P2,0
NILS47,DIJ07_P2,1
ECOR70,DIJ07_P2,1
ECOR71,DIJ07_P2,1
NILS15,DIJ07_P2,1
NILS48,DIJ07_P2,1
NILS34,DIJ07_P2,1
NILS40,DIJ07_P2,1
ECOR11,DIJ07_P2,1
NILS09,DIJ07_P2,1
NILS30,DIJ07_P2,1
NILS32,DIJ07_P2,0
NILS06,DIJ07_P2,0
NILS22,DIJ07_P2,0
NILS16,DIJ07_P2,0
NILS35,DIJ07_P2,0
ECOR10,DIJ07_P2,0
ECOR12,DIJ07_P2,1
ECOR25,DIJ07_P2,1
NILS13,DIJ07_P2,1
NILS10,DIJ07_P2,1
NILS07,DIJ07_P2,1
NILS14,DIJ07_P2,0
ECOR13,DIJ07_P2,0
NILS11,DIJ07_P2,0
ECOR14,DIJ07_P2,0
NILS08,DIJ07_P2,0
ECOR21,DIJ07_P2,0
ECOR20,DIJ07_P2,0
ECOR18,DIJ07_P2,1
ECOR19,DIJ07_P2,0
NILS17,DIJ07_P2,0
NILS12,DIJ07_P2,0
