strain,phage,interaction
ERS718584,K74PH129C2,0
ERS702131,K74PH129C2,1
ERS686706,K74PH129C2,0
ERS702132,K74PH129C2,0
ERS702133,K74PH129C2,0
ERS715473,K74PH129C2,0
ERS659577,K74PH129C2,1
ERS659578,K74PH129C2,0
ERS659579,K74PH129C2,0
ERS659580,K74PH129C2,0
ERS659581,K74PH129C2,0
ERS739095,K82P1,0
sampleK3,K82P1,0
sampleK4,K82P1,0
ERS812516,K82P1,0
ERS739094,K82P1,0
ERS706552,K82P1,0
ERS523587,K82P1,0
ERS747603,K82P1,0
ERS706553,K82P1,0
ERS659571,K82P1,0
ERS706554,K82P1,0
ERS706555,K82P1,0
ERS743101,K82P1,0
ERS799795,K82P1,0
ERS799796,K82P1,0
ERS764450,K82P1,0
ERS764451,K82P1,0
ERS686707,K82P1,0
ERS523588,K82P1,0
ERS715468,K82P1,0
ERS747612,K82P1,0
ERS685293,K82P1,0
ERS799797,K82P1,0
ERS702127,K82P1,0
ERS715399,K82P1,0
ERS701896,K82P1,0
ERS736962,K82P1,0
ERS686708,K82P1,0
ERS715409,K82P1,0
ERS686709,K82P1,0
ERS764452,K82P1,0
ERS799798,K82P1,0
ERS715410,K82P1,0
ERS686710,K82P1,0
ERS686711,K82P1,0
ERS685294,K82P1,0
ERS747611,K82P1,0
ERS744787,K82P1,0
ERS702128,K82P1,0
ERS715469,K82P1,0
ERS715470,K82P1,0
ERS715471,K82P1,0
ERS706556,K82P1,0
ERS718583,K82P1,0
ERS715400,K82P1,0
ERS702129,K82P1,0
ERS523589,K82P1,0
ERS715401,K82P1,0
ERS715472,K82P1,0
ERS702130,K82P1,0
ERS685295,K82P1,0
ERS718584,K82P1,0
ERS702131,K82P1,0
ERS686706,K82P1,0
ERS702132,K82P1,0
ERS702133,K82P1,0
ERS715473,K82P1,0
ERS659577,K82P1,0
ERS659578,K82P1,0
ERS659579,K82P1,0
ERS659580,K82P1,0
ERS659581,K82P1,1
