strain,phage,interaction
HAV1_14,S8b,1
HAV1_13,S8b,0
HCV1_19,S8b,0
HCV1_21,S8b,0
HCV1_10,S8b,0
HCV1_42,S8b,0
HCV1_24,S8b,1
HCV1_26,S8b,0
HCV1_27,S8b,0
HCV1_35,S8b,0
HCV1_36,S8b,0
HCV1_33,S8b,0
KP_HGE01_045,S8b,0
KP_HGE01_024,S8b,0
KP_HGE01_025,S8b,0
KP_HGE01_042,S8b,0
KP_HGE01_017,S8b,0
KP_HGE01_039,S8b,0
KP_HGE01_044,S8b,0
KP_HGE01_040,S8b,0
KP_HGE01_029,S8b,0
KP_HGE01_014,S8b,0
KP_HGE01_003,S8b,1
KP_HGE01_004,S8b,0
KP_HGE01_005,S8b,0
HGUA4_08,S8b,0
KP_HGUA02_068,S8b,0
HGUA4_09,S8b,0
HGUA4_51,S8b,0
KP_HGUA02_064,S8b,0
KP_HGUA02_073,S8b,0
KP_HGUA03_124,S8b,0
KP_HGUA02_099,S8b,0
KP_HGUA02_066,S8b,0
KP_HGUA02_059,S8b,0
KP_HGUA02_074,S8b,0
KP_HGUA02_054,S8b,0
KP_HGUA02_051,S8b,0
KP_HGUA03_117,S8b,0
KP_HGUA02_055,S8b,0
KP_HGUA02_092,S8b,0
HGUA4_15,S8b,1
KP_HGUA03_108,S8b,0
KP_HGUA03_147,S8b,0
KP_HGUA02_071,S8b,1
KP_HGUA02_089,S8b,0
Kpcas027,S8b,1
Kpcas048,S8b,0
Kpcas083,S8b,0
Kpcas024,S8b,0
HGUC2_04,S8b,0
Kpcas054,S8b,0
HGUC2_09,S8b,0
HLF1_17,S8b,0
HLF1_40,S8b,0
HLF1_54,S8b,0
HLF1_68,S8b,0
102KP-HG,S8b,1
156KP-HG,S8b,0
159KP-HG,S8b,0
191KP-HG,S8b,0
201KP-HG,S8b,0
205KP-HG,S8b,0
218KP-HG,S8b,1
225KP-HG,S8b,0
234KP-HG,S8b,0
242KP-HG,S8b,0
255KP-HG,S8b,0
268KP-HG,S8b,0
48KP-HG,S8b,0
HGV2_297,S8b,0
33KP-HG,S8b,0
HGV2_332,S8b,0
34KP-HG,S8b,0
HGV2_341,S8b,0
HGV2_370,S8b,0
HGV2_371,S8b,0
HGV2_379,S8b,0
HGV2_398,S8b,0
HGV2_400,S8b,0
HGV2_418,S8b,0
HGV2_429,S8b,1
HGV2_430,S8b,0
HGV2_431,S8b,0
52KP-HG,S8b,0
62KP-HG,S8b,0
Moliner_03,S8b,0
Moliner_08,S8b,0
Moliner_02,S8b,0
NTUH,S8b,0
Kpcas111,S8b,0
HGV2C_01,S8b,0
HGV2C_10,S8b,1
HGV2C_11,S8b,0
HGV2C_13,S8b,0
HGV2C_14,S8b,0
HGV2C_16,S8b,0
HGV2C_17,S8b,0
HGV2C_18,S8b,0
HGV2C_02,S8b,0
HGV2C_19,S8b,0
HGV2C_20,S8b,0
HGV2C_23,S8b,0
HGV2C_28,S8b,0
HGV2C_03,S8b,1
HGV2C_33,S8b,0
HGV2C_34,S8b,0
HGV2C_36_contigs,S8b,0
HGV2C_37,S8b,0
HGV2C_39,S8b,0
HGV2C_06,S8b,0
HGV2C_08,S8b,0
CU371,S8b,0
42KP-HG,S8b,0
HGV2C_21,S8b,0
Kpcas091,S8c,0
Kpcas042,S8c,0
Kpcas039,S8c,0
CU276,S8c,0
CU293,S8c,1
CU402,S8c,0
CU406,S8c,0
CU443,S8c,0
CU448,S8c,0
CU451,S8c,0
CU494,S8c,0
CU503,S8c,0
132,S8c,1
779,S8c,0
806,S8c,0
228,S8c,1
245,S8c,0
406,S8c,0
1210,S8c,0
1446,S8c,0
1468,S8c,0
1572,S8c,0
2164,S8c,0
HAV1_14,S8c,0
HAV1_13,S8c,0
HCV1_19,S8c,0
HCV1_21,S8c,0
HCV1_10,S8c,0
HCV1_42,S8c,0
HCV1_24,S8c,1
HCV1_26,S8c,0
HCV1_27,S8c,0
HCV1_35,S8c,0
HCV1_36,S8c,0
HCV1_33,S8c,0
KP_HGE01_045,S8c,0
KP_HGE01_024,S8c,1
KP_HGE01_025,S8c,0
KP_HGE01_042,S8c,1
KP_HGE01_017,S8c,0
KP_HGE01_039,S8c,0
KP_HGE01_044,S8c,0
KP_HGE01_040,S8c,0
KP_HGE01_029,S8c,0
KP_HGE01_014,S8c,0
KP_HGE01_003,S8c,1
KP_HGE01_004,S8c,0
KP_HGE01_005,S8c,0
HGUA4_08,S8c,0
KP_HGUA02_068,S8c,0
HGUA4_09,S8c,0
HGUA4_51,S8c,0
KP_HGUA02_064,S8c,1
KP_HGUA02_073,S8c,0
KP_HGUA03_124,S8c,0
KP_HGUA02_099,S8c,0
KP_HGUA02_066,S8c,0
KP_HGUA02_059,S8c,0
KP_HGUA02_074,S8c,0
KP_HGUA02_054,S8c,1
KP_HGUA02_051,S8c,0
KP_HGUA03_117,S8c,0
KP_HGUA02_055,S8c,0
KP_HGUA02_092,S8c,0
HGUA4_15,S8c,1
KP_HGUA03_108,S8c,0
KP_HGUA03_147,S8c,0
KP_HGUA02_071,S8c,1
KP_HGUA02_089,S8c,1
Kpcas027,S8c,1
Kpcas048,S8c,0
Kpcas083,S8c,0
Kpcas024,S8c,1
HGUC2_04,S8c,0
Kpcas054,S8c,0
HGUC2_09,S8c,0
HLF1_17,S8c,0
HLF1_40,S8c,0
HLF1_54,S8c,0
HLF1_68,S8c,0
102KP-HG,S8c,1
156KP-HG,S8c,0
159KP-HG,S8c,0
191KP-HG,S8c,0
201KP-HG,S8c,0
205KP-HG,S8c,0
218KP-HG,S8c,0
225KP-HG,S8c,0
234KP-HG,S8c,0
242KP-HG,S8c,0
255KP-HG,S8c,0
268KP-HG,S8c,0
48KP-HG,S8c,0
HGV2_297,S8c,0
33KP-HG,S8c,0
HGV2_332,S8c,0
34KP-HG,S8c,0
HGV2_341,S8c,0
HGV2_370,S8c,1
HGV2_371,S8c,0
HGV2_379,S8c,0
HGV2_398,S8c,0
HGV2_400,S8c,0
HGV2_418,S8c,0
HGV2_429,S8c,0
HGV2_430,S8c,0
HGV2_431,S8c,0
52KP-HG,S8c,0
62KP-HG,S8c,0
Moliner_03,S8c,0
Moliner_08,S8c,0
Moliner_02,S8c,0
NTUH,S8c,0
Kpcas111,S8c,0
HGV2C_01,S8c,0
HGV2C_10,S8c,0
HGV2C_11,S8c,0
HGV2C_13,S8c,0
HGV2C_14,S8c,0
HGV2C_16,S8c,0
HGV2C_17,S8c,0
HGV2C_18,S8c,1
HGV2C_02,S8c,0
HGV2C_19,S8c,0
HGV2C_20,S8c,0
HGV2C_23,S8c,0
HGV2C_28,S8c,0
HGV2C_03,S8c,0
HGV2C_33,S8c,1
HGV2C_34,S8c,0
HGV2C_36_contigs,S8c,0
HGV2C_37,S8c,0
HGV2C_39,S8c,0
HGV2C_06,S8c,0
HGV2C_08,S8c,0
CU371,S8c,1
42KP-HG,S8c,0
HGV2C_21,S8c,0
Kpcas091,S9a,0
Kpcas042,S9a,0
Kpcas039,S9a,0
CU276,S9a,0
CU293,S9a,1
CU402,S9a,0
CU406,S9a,0
CU443,S9a,1
CU448,S9a,1
CU451,S9a,1
CU494,S9a,0
CU503,S9a,0
132,S9a,1
779,S9a,0
806,S9a,0
228,S9a,0
245,S9a,0
406,S9a,0
1210,S9a,0
1446,S9a,1
1468,S9a,0
1572,S9a,0
2164,S9a,0
HAV1_14,S9a,0
HAV1_13,S9a,0
HCV1_19,S9a,0
HCV1_21,S9a,0
HCV1_10,S9a,1
HCV1_42,S9a,0
HCV1_24,S9a,0
HCV1_26,S9a,0
HCV1_27,S9a,0
HCV1_35,S9a,0
HCV1_36,S9a,0
HCV1_33,S9a,0
KP_HGE01_045,S9a,0
KP_HGE01_024,S9a,0
KP_HGE01_025,S9a,0
KP_HGE01_042,S9a,0
KP_HGE01_017,S9a,0
KP_HGE01_039,S9a,0
KP_HGE01_044,S9a,0
KP_HGE01_040,S9a,0
KP_HGE01_029,S9a,0
KP_HGE01_014,S9a,0
KP_HGE01_003,S9a,0
KP_HGE01_004,S9a,0
KP_HGE01_005,S9a,0
HGUA4_08,S9a,0
KP_HGUA02_068,S9a,0
HGUA4_09,S9a,0
HGUA4_51,S9a,0
KP_HGUA02_064,S9a,0
KP_HGUA02_073,S9a,0
KP_HGUA03_124,S9a,0
KP_HGUA02_099,S9a,0
KP_HGUA02_066,S9a,0
KP_HGUA02_059,S9a,0
KP_HGUA02_074,S9a,0
KP_HGUA02_054,S9a,0
KP_HGUA02_051,S9a,0
KP_HGUA03_117,S9a,0
KP_HGUA02_055,S9a,0
KP_HGUA02_092,S9a,0
HGUA4_15,S9a,0
KP_HGUA03_108,S9a,0
KP_HGUA03_147,S9a,0
KP_HGUA02_071,S9a,0
KP_HGUA02_089,S9a,0
Kpcas027,S9a,0
Kpcas048,S9a,0
Kpcas083,S9a,0
Kpcas024,S9a,1
HGUC2_04,S9a,0
Kpcas054,S9a,0
HGUC2_09,S9a,0
HLF1_17,S9a,0
HLF1_40,S9a,0
HLF1_54,S9a,0
HLF1_68,S9a,0
102KP-HG,S9a,0
156KP-HG,S9a,0
159KP-HG,S9a,0
191KP-HG,S9a,0
201KP-HG,S9a,0
205KP-HG,S9a,0
218KP-HG,S9a,0
225KP-HG,S9a,0
234KP-HG,S9a,0
242KP-HG,S9a,0
255KP-HG,S9a,0
268KP-HG,S9a,0
48KP-HG,S9a,0
HGV2_297,S9a,0
33KP-HG,S9a,0
HGV2_332,S9a,0
34KP-HG,S9a,0
HGV2_341,S9a,0
HGV2_370,S9a,0
HGV2_371,S9a,0
HGV2_379,S9a,0
HGV2_398,S9a,0
HGV2_400,S9a,0
HGV2_418,S9a,1
HGV2_429,S9a,0
HGV2_430,S9a,0
HGV2_431,S9a,0
52KP-HG,S9a,0
62KP-HG,S9a,0
Moliner_03,S9a,0
Moliner_08,S9a,0
Moliner_02,S9a,0
NTUH,S9a,1
Kpcas111,S9a,0
HGV2C_01,S9a,0
HGV2C_10,S9a,0
HGV2C_11,S9a,0
HGV2C_13,S9a,0
HGV2C_14,S9a,0
HGV2C_16,S9a,0
HGV2C_17,S9a,0
HGV2C_18,S9a,0
HGV2C_02,S9a,0
HGV2C_19,S9a,0
HGV2C_20,S9a,0
HGV2C_23,S9a,0
HGV2C_28,S9a,0
HGV2C_03,S9a,0
HGV2C_33,S9a,0
HGV2C_34,S9a,0
HGV2C_36_contigs,S9a,0
HGV2C_37,S9a,0
HGV2C_39,S9a,0
HGV2C_06,S9a,0
HGV2C_08,S9a,0
CU371,S9a,0
42KP-HG,S9a,0
HGV2C_21,S9a,0
Kpcas091,S10a,0
Kpcas042,S10a,0
Kpcas039,S10a,0
CU276,S10a,0
CU293,S10a,0
CU402,S10a,0
CU406,S10a,0
CU443,S10a,0
CU448,S10a,0
CU451,S10a,0
CU494,S10a,0
CU503,S10a,0
132,S10a,0
779,S10a,0
806,S10a,0
228,S10a,0
245,S10a,0
406,S10a,0
1210,S10a,0
1446,S10a,0
1468,S10a,0
1572,S10a,0
2164,S10a,0
HAV1_14,S10a,0
HAV1_13,S10a,0
HCV1_19,S10a,0
HCV1_21,S10a,0
HCV1_10,S10a,0
HCV1_42,S10a,0
HCV1_24,S10a,0
HCV1_26,S10a,1
HCV1_27,S10a,0
HCV1_35,S10a,0
HCV1_36,S10a,0
HCV1_33,S10a,0
KP_HGE01_045,S10a,0
KP_HGE01_024,S10a,0
KP_HGE01_025,S10a,0
KP_HGE01_042,S10a,0
KP_HGE01_017,S10a,0
KP_HGE01_039,S10a,0
KP_HGE01_044,S10a,0
KP_HGE01_040,S10a,0
KP_HGE01_029,S10a,0
KP_HGE01_014,S10a,0
KP_HGE01_003,S10a,0
KP_HGE01_004,S10a,0
KP_HGE01_005,S10a,0
HGUA4_08,S10a,0
KP_HGUA02_068,S10a,0
HGUA4_09,S10a,0
HGUA4_51,S10a,1
KP_HGUA02_064,S10a,0
KP_HGUA02_073,S10a,0
KP_HGUA03_124,S10a,1
KP_HGUA02_099,S10a,0
KP_HGUA02_066,S10a,0
KP_HGUA02_059,S10a,0
KP_HGUA02_074,S10a,0
KP_HGUA02_054,S10a,0
KP_HGUA02_051,S10a,0
KP_HGUA03_117,S10a,0
KP_HGUA02_055,S10a,0
KP_HGUA02_092,S10a,0
HGUA4_15,S10a,0
KP_HGUA03_108,S10a,0
KP_HGUA03_147,S10a,0
KP_HGUA02_071,S10a,0
KP_HGUA02_089,S10a,0
Kpcas027,S10a,0
Kpcas048,S10a,0
Kpcas083,S10a,0
Kpcas024,S10a,0
HGUC2_04,S10a,0
Kpcas054,S10a,0
HGUC2_09,S10a,0
HLF1_17,S10a,0
HLF1_40,S10a,0
HLF1_54,S10a,0
HLF1_68,S10a,0
102KP-HG,S10a,0
156KP-HG,S10a,0
159KP-HG,S10a,0
191KP-HG,S10a,0
201KP-HG,S10a,0
205KP-HG,S10a,0
218KP-HG,S10a,0
225KP-HG,S10a,0
234KP-HG,S10a,0
242KP-HG,S10a,0
255KP-HG,S10a,0
268KP-HG,S10a,0
48KP-HG,S10a,0
HGV2_297,S10a,0
33KP-HG,S10a,0
HGV2_332,S10a,0
34KP-HG,S10a,0
HGV2_341,S10a,0
HGV2_370,S10a,0
HGV2_371,S10a,0
HGV2_379,S10a,0
HGV2_398,S10a,0
HGV2_400,S10a,0
HGV2_418,S10a,0
HGV2_429,S10a,0
HGV2_430,S10a,0
HGV2_431,S10a,0
52KP-HG,S10a,0
62KP-HG,S10a,0
Moliner_03,S10a,0
Moliner_08,S10a,0
Moliner_02,S10a,0
NTUH,S10a,0
Kpcas111,S10a,0
HGV2C_01,S10a,0
HGV2C_10,S10a,0
HGV2C_11,S10a,0
HGV2C_13,S10a,0
HGV2C_14,S10a,0
HGV2C_16,S10a,0
HGV2C_17,S10a,0
HGV2C_18,S10a,0
HGV2C_02,S10a,0
HGV2C_19,S10a,0
HGV2C_20,S10a,0
HGV2C_23,S10a,0
HGV2C_28,S10a,0
HGV2C_03,S10a,0
HGV2C_33,S10a,0
HGV2C_34,S10a,0
HGV2C_36_contigs,S10a,0
HGV2C_37,S10a,0
HGV2C_39,S10a,0
HGV2C_06,S10a,0
HGV2C_08,S10a,0
CU371,S10a,0
42KP-HG,S10a,0
HGV2C_21,S10a,0
Kpcas091,S11a,0
Kpcas042,S11a,0
Kpcas039,S11a,0
CU276,S11a,0
CU293,S11a,0
CU402,S11a,0
CU406,S11a,0
CU443,S11a,0
CU448,S11a,0
CU451,S11a,0
CU494,S11a,0
CU503,S11a,0
132,S11a,0
779,S11a,0
806,S11a,0
228,S11a,0
245,S11a,0
406,S11a,0
1210,S11a,0
1446,S11a,0
1468,S11a,0
1572,S11a,0
2164,S11a,0
HAV1_14,S11a,0
HAV1_13,S11a,0
HCV1_19,S11a,0
HCV1_21,S11a,0
HCV1_10,S11a,0
HCV1_42,S11a,0
HCV1_24,S11a,0
HCV1_26,S11a,1
HCV1_27,S11a,0
HCV1_35,S11a,0
HCV1_36,S11a,0
HCV1_33,S11a,0
KP_HGE01_045,S11a,0
KP_HGE01_024,S11a,0
KP_HGE01_025,S11a,0
KP_HGE01_042,S11a,0
KP_HGE01_017,S11a,0
KP_HGE01_039,S11a,0
KP_HGE01_044,S11a,0
KP_HGE01_040,S11a,0
KP_HGE01_029,S11a,0
KP_HGE01_014,S11a,0
KP_HGE01_003,S11a,0
KP_HGE01_004,S11a,0
KP_HGE01_005,S11a,0
HGUA4_08,S11a,1
KP_HGUA02_068,S11a,0
HGUA4_09,S11a,0
HGUA4_51,S11a,1
KP_HGUA02_064,S11a,0
KP_HGUA02_073,S11a,0
KP_HGUA03_124,S11a,1
KP_HGUA02_099,S11a,0
KP_HGUA02_066,S11a,0
KP_HGUA02_059,S11a,0
KP_HGUA02_074,S11a,0
KP_HGUA02_054,S11a,0
KP_HGUA02_051,S11a,0
KP_HGUA03_117,S11a,0
KP_HGUA02_055,S11a,0
KP_HGUA02_092,S11a,0
HGUA4_15,S11a,0
KP_HGUA03_108,S11a,0
KP_HGUA03_147,S11a,0
KP_HGUA02_071,S11a,0
KP_HGUA02_089,S11a,0
Kpcas027,S11a,0
Kpcas048,S11a,0
Kpcas083,S11a,0
Kpcas024,S11a,0
HGUC2_04,S11a,0
Kpcas054,S11a,0
HGUC2_09,S11a,0
HLF1_17,S11a,0
HLF1_40,S11a,0
HLF1_54,S11a,0
HLF1_68,S11a,0
102KP-HG,S11a,0
156KP-HG,S11a,0
159KP-HG,S11a,0
191KP-HG,S11a,0
201KP-HG,S11a,0
205KP-HG,S11a,0
218KP-HG,S11a,0
225KP-HG,S11a,0
234KP-HG,S11a,0
242KP-HG,S11a,0
255KP-HG,S11a,0
268KP-HG,S11a,0
48KP-HG,S11a,0
HGV2_297,S11a,0
33KP-HG,S11a,0
HGV2_332,S11a,0
34KP-HG,S11a,0
HGV2_341,S11a,0
HGV2_370,S11a,0
HGV2_371,S11a,0
HGV2_379,S11a,0
HGV2_398,S11a,0
HGV2_400,S11a,0
HGV2_418,S11a,0
HGV2_429,S11a,0
HGV2_430,S11a,0
HGV2_431,S11a,0
52KP-HG,S11a,0
62KP-HG,S11a,0
Moliner_03,S11a,0
Moliner_08,S11a,0
Moliner_02,S11a,0
NTUH,S11a,0
Kpcas111,S11a,0
HGV2C_01,S11a,0
HGV2C_10,S11a,0
HGV2C_11,S11a,0
HGV2C_13,S11a,0
HGV2C_14,S11a,0
HGV2C_16,S11a,0
HGV2C_17,S11a,0
HGV2C_18,S11a,0
HGV2C_02,S11a,0
HGV2C_19,S11a,0
HGV2C_20,S11a,0
HGV2C_23,S11a,0
HGV2C_28,S11a,0
HGV2C_03,S11a,0
HGV2C_33,S11a,0
HGV2C_34,S11a,0
HGV2C_36_contigs,S11a,0
HGV2C_37,S11a,0
HGV2C_39,S11a,0
HGV2C_06,S11a,0
HGV2C_08,S11a,0
CU371,S11a,0
42KP-HG,S11a,0
HGV2C_21,S11a,0
Kpcas091,S13a,0
Kpcas042,S13a,0
Kpcas039,S13a,0
CU276,S13a,0
CU293,S13a,0
CU402,S13a,0
CU406,S13a,0
CU443,S13a,1
CU448,S13a,1
CU451,S13a,1
CU494,S13a,0
CU503,S13a,0
132,S13a,0
779,S13a,1
806,S13a,0
228,S13a,0
245,S13a,0
406,S13a,0
1210,S13a,0
1446,S13a,0
1468,S13a,0
1572,S13a,0
2164,S13a,0
HAV1_14,S13a,0
HAV1_13,S13a,0
HCV1_19,S13a,0
HCV1_21,S13a,0
HCV1_10,S13a,1
HCV1_42,S13a,0
HCV1_24,S13a,0
HCV1_26,S13a,0
HCV1_27,S13a,0
HCV1_35,S13a,0
HCV1_36,S13a,0
HCV1_33,S13a,0
KP_HGE01_045,S13a,0
KP_HGE01_024,S13a,0
KP_HGE01_025,S13a,0
KP_HGE01_042,S13a,0
KP_HGE01_017,S13a,0
KP_HGE01_039,S13a,0
KP_HGE01_044,S13a,0
KP_HGE01_040,S13a,0
KP_HGE01_029,S13a,0
KP_HGE01_014,S13a,0
KP_HGE01_003,S13a,0
KP_HGE01_004,S13a,0
KP_HGE01_005,S13a,0
HGUA4_08,S13a,0
KP_HGUA02_068,S13a,0
HGUA4_09,S13a,0
HGUA4_51,S13a,0
KP_HGUA02_064,S13a,0
KP_HGUA02_073,S13a,0
KP_HGUA03_124,S13a,0
KP_HGUA02_099,S13a,0
KP_HGUA02_066,S13a,0
KP_HGUA02_059,S13a,0
KP_HGUA02_074,S13a,0
KP_HGUA02_054,S13a,0
KP_HGUA02_051,S13a,0
KP_HGUA03_117,S13a,0
KP_HGUA02_055,S13a,0
KP_HGUA02_092,S13a,0
HGUA4_15,S13a,0
KP_HGUA03_108,S13a,0
KP_HGUA03_147,S13a,0
KP_HGUA02_071,S13a,0
KP_HGUA02_089,S13a,0
Kpcas027,S13a,0
Kpcas048,S13a,0
Kpcas083,S13a,0
Kpcas024,S13a,0
HGUC2_04,S13a,0
Kpcas054,S13a,0
HGUC2_09,S13a,0
HLF1_17,S13a,0
HLF1_40,S13a,0
HLF1_54,S13a,0
HLF1_68,S13a,0
102KP-HG,S13a,0
156KP-HG,S13a,0
159KP-HG,S13a,0
191KP-HG,S13a,0
201KP-HG,S13a,0
205KP-HG,S13a,0
218KP-HG,S13a,0
225KP-HG,S13a,0
234KP-HG,S13a,0
242KP-HG,S13a,0
255KP-HG,S13a,0
268KP-HG,S13a,0
48KP-HG,S13a,0
HGV2_297,S13a,0
33KP-HG,S13a,0
HGV2_332,S13a,0
34KP-HG,S13a,0
HGV2_341,S13a,0
HGV2_370,S13a,0
HGV2_371,S13a,0
HGV2_379,S13a,0
HGV2_398,S13a,0
HGV2_400,S13a,0
HGV2_418,S13a,1
HGV2_429,S13a,0
HGV2_430,S13a,0
HGV2_431,S13a,0
52KP-HG,S13a,0
62KP-HG,S13a,0
Moliner_03,S13a,0
Moliner_08,S13a,0
Moliner_02,S13a,0
NTUH,S13a,0
Kpcas111,S13a,0
HGV2C_01,S13a,0
HGV2C_10,S13a,0
HGV2C_11,S13a,0
HGV2C_13,S13a,0
HGV2C_14,S13a,0
HGV2C_16,S13a,0
HGV2C_17,S13a,0
HGV2C_18,S13a,0
HGV2C_02,S13a,0
HGV2C_19,S13a,0
HGV2C_20,S13a,0
HGV2C_23,S13a,0
HGV2C_28,S13a,0
HGV2C_03,S13a,0
HGV2C_33,S13a,0
HGV2C_34,S13a,0
HGV2C_36_contigs,S13a,0
HGV2C_37,S13a,0
HGV2C_39,S13a,0
HGV2C_06,S13a,0
HGV2C_08,S13a,0
CU371,S13a,0
42KP-HG,S13a,0
HGV2C_21,S13a,0
Kpcas091,S13b,0
Kpcas042,S13b,0
Kpcas039,S13b,0
CU276,S13b,0
CU293,S13b,0
CU402,S13b,0
CU406,S13b,0
CU443,S13b,0
CU448,S13b,0
CU451,S13b,0
CU494,S13b,0
CU503,S13b,0
132,S13b,0
779,S13b,0
806,S13b,0
228,S13b,0
245,S13b,0
406,S13b,0
1210,S13b,0
1446,S13b,0
1468,S13b,0
1572,S13b,0
2164,S13b,0
HAV1_14,S13b,0
HAV1_13,S13b,0
HCV1_19,S13b,0
HCV1_21,S13b,0
HCV1_10,S13b,0
HCV1_42,S13b,0
HCV1_24,S13b,1
HCV1_26,S13b,0
HCV1_27,S13b,0
HCV1_35,S13b,0
HCV1_36,S13b,0
HCV1_33,S13b,0
KP_HGE01_045,S13b,0
KP_HGE01_024,S13b,0
KP_HGE01_025,S13b,0
KP_HGE01_042,S13b,0
KP_HGE01_017,S13b,0
KP_HGE01_039,S13b,0
KP_HGE01_044,S13b,0
KP_HGE01_040,S13b,0
KP_HGE01_029,S13b,0
KP_HGE01_014,S13b,0
KP_HGE01_003,S13b,0
KP_HGE01_004,S13b,0
KP_HGE01_005,S13b,0
HGUA4_08,S13b,0
KP_HGUA02_068,S13b,0
HGUA4_09,S13b,0
HGUA4_51,S13b,0
KP_HGUA02_064,S13b,0
KP_HGUA02_073,S13b,0
KP_HGUA03_124,S13b,0
KP_HGUA02_099,S13b,0
KP_HGUA02_066,S13b,0
KP_HGUA02_059,S13b,0
KP_HGUA02_074,S13b,0
KP_HGUA02_054,S13b,0
KP_HGUA02_051,S13b,0
KP_HGUA03_117,S13b,0
KP_HGUA02_055,S13b,0
KP_HGUA02_092,S13b,0
HGUA4_15,S13b,0
KP_HGUA03_108,S13b,0
KP_HGUA03_147,S13b,0
KP_HGUA02_071,S13b,0
KP_HGUA02_089,S13b,0
Kpcas027,S13b,0
Kpcas048,S13b,0
Kpcas083,S13b,0
Kpcas024,S13b,0
HGUC2_04,S13b,0
Kpcas054,S13b,0
HGUC2_09,S13b,0
HLF1_17,S13b,0
HLF1_40,S13b,0
HLF1_54,S13b,0
HLF1_68,S13b,0
102KP-HG,S13b,0
156KP-HG,S13b,0
159KP-HG,S13b,0
191KP-HG,S13b,0
201KP-HG,S13b,0
205KP-HG,S13b,0
218KP-HG,S13b,0
225KP-HG,S13b,0
234KP-HG,S13b,0
242KP-HG,S13b,0
255KP-HG,S13b,0
268KP-HG,S13b,0
48KP-HG,S13b,0
HGV2_297,S13b,0
33KP-HG,S13b,0
HGV2_332,S13b,0
34KP-HG,S13b,0
HGV2_341,S13b,0
HGV2_370,S13b,0
HGV2_371,S13b,0
HGV2_379,S13b,0
HGV2_398,S13b,0
HGV2_400,S13b,0
HGV2_418,S13b,0
HGV2_429,S13b,0
HGV2_430,S13b,0
HGV2_431,S13b,0
52KP-HG,S13b,0
62KP-HG,S13b,0
Moliner_03,S13b,0
Moliner_08,S13b,0
Moliner_02,S13b,0
NTUH,S13b,0
Kpcas111,S13b,0
HGV2C_01,S13b,0
HGV2C_10,S13b,0
HGV2C_11,S13b,0
HGV2C_13,S13b,0
HGV2C_14,S13b,0
HGV2C_16,S13b,0
HGV2C_17,S13b,0
HGV2C_18,S13b,0
HGV2C_02,S13b,0
HGV2C_19,S13b,0
HGV2C_20,S13b,0
HGV2C_23,S13b,0
HGV2C_28,S13b,0
HGV2C_03,S13b,0
HGV2C_33,S13b,0
HGV2C_34,S13b,0
HGV2C_36_contigs,S13b,0
HGV2C_37,S13b,0
HGV2C_39,S13b,0
HGV2C_06,S13b,0
HGV2C_08,S13b,0
CU371,S13b,0
42KP-HG,S13b,0
HGV2C_21,S13b,0
Kpcas091,S13c,0
Kpcas042,S13c,0
Kpcas039,S13c,0
CU276,S13c,0
CU293,S13c,0
CU402,S13c,0
CU406,S13c,0
CU443,S13c,1
CU448,S13c,1
CU451,S13c,1
CU494,S13c,0
CU503,S13c,0
132,S13c,0
779,S13c,1
806,S13c,0
228,S13c,0
245,S13c,0
406,S13c,0
1210,S13c,0
1446,S13c,0
1468,S13c,0
1572,S13c,0
2164,S13c,0
HAV1_14,S13c,0
HAV1_13,S13c,0
HCV1_19,S13c,0
HCV1_21,S13c,0
HCV1_10,S13c,1
HCV1_42,S13c,0
HCV1_24,S13c,0
HCV1_26,S13c,0
HCV1_27,S13c,0
HCV1_35,S13c,0
HCV1_36,S13c,0
HCV1_33,S13c,0
KP_HGE01_045,S13c,0
KP_HGE01_024,S13c,0
KP_HGE01_025,S13c,0
KP_HGE01_042,S13c,0
KP_HGE01_017,S13c,0
KP_HGE01_039,S13c,0
KP_HGE01_044,S13c,0
KP_HGE01_040,S13c,0
KP_HGE01_029,S13c,0
KP_HGE01_014,S13c,0
KP_HGE01_003,S13c,0
KP_HGE01_004,S13c,0
KP_HGE01_005,S13c,0
HGUA4_08,S13c,0
KP_HGUA02_068,S13c,0
HGUA4_09,S13c,0
HGUA4_51,S13c,0
KP_HGUA02_064,S13c,0
KP_HGUA02_073,S13c,0
KP_HGUA03_124,S13c,0
KP_HGUA02_099,S13c,0
KP_HGUA02_066,S13c,0
KP_HGUA02_059,S13c,0
KP_HGUA02_074,S13c,0
KP_HGUA02_054,S13c,0
KP_HGUA02_051,S13c,0
KP_HGUA03_117,S13c,0
KP_HGUA02_055,S13c,0
KP_HGUA02_092,S13c,0
HGUA4_15,S13c,0
KP_HGUA03_108,S13c,0
KP_HGUA03_147,S13c,0
KP_HGUA02_071,S13c,0
KP_HGUA02_089,S13c,0
Kpcas027,S13c,0
Kpcas048,S13c,0
Kpcas083,S13c,0
Kpcas024,S13c,0
HGUC2_04,S13c,0
Kpcas054,S13c,0
HGUC2_09,S13c,0
HLF1_17,S13c,0
HLF1_40,S13c,0
HLF1_54,S13c,0
HLF1_68,S13c,0
102KP-HG,S13c,0
156KP-HG,S13c,0
159KP-HG,S13c,0
191KP-HG,S13c,0
201KP-HG,S13c,0
205KP-HG,S13c,0
218KP-HG,S13c,0
225KP-HG,S13c,0
234KP-HG,S13c,0
242KP-HG,S13c,0
255KP-HG,S13c,0
268KP-HG,S13c,0
48KP-HG,S13c,0
